,Duration,Total_Stops,Price,Day_of_Journey,Month_of_Journey,Dep_Hour,Dep_Minute,Arrival_Hour,Arrival_Minute,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
2072,150,0.0,3841,24,5,17,10,19,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2073,875,1.0,8586,9,5,14,5,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2074,520,1.0,7155,27,6,10,35,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2075,590,1.0,9899,12,6,8,25,18,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2076,685,1.0,14571,6,6,8,25,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2077,175,0.0,4823,18,5,18,55,21,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2078,180,0.0,4544,9,5,8,20,11,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2079,1200,1.0,14752,1,3,0,30,20,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2080,1700,2.0,11542,9,5,9,25,13,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2081,195,0.0,7202,21,5,9,50,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2082,505,1.0,11098,9,6,10,35,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2083,75,0.0,2575,27,3,19,30,20,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2084,755,1.0,6673,27,3,13,0,1,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2085,170,0.0,14306,1,3,18,55,21,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2086,395,1.0,15554,18,5,21,50,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2087,1730,1.0,9314,15,5,9,35,14,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2088,90,0.0,4995,9,3,6,30,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2089,1200,1.0,7832,21,3,11,40,7,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2090,1430,1.0,8586,21,5,8,25,8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2091,170,0.0,6094,27,4,5,10,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2092,810,2.0,13292,24,6,5,30,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2093,1375,2.0,10368,9,6,5,30,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2094,660,1.0,9718,27,5,10,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2095,1365,1.0,7412,21,3,8,55,7,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2096,1275,2.0,10441,6,6,22,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2097,890,1.0,14871,3,3,10,45,1,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2098,660,1.0,15554,18,5,8,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2099,305,1.0,36235,1,3,14,5,19,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2100,90,0.0,3175,24,3,16,55,18,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2101,140,0.0,3597,24,5,17,45,20,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2102,90,0.0,1965,27,6,13,15,14,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2103,540,1.0,12717,24,6,10,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2104,195,0.0,6015,3,6,14,25,17,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2105,165,0.0,5615,9,3,23,25,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2106,395,1.0,7845,27,3,19,0,1,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2107,1525,1.0,10844,9,6,21,10,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2108,460,1.0,27210,15,3,21,25,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2109,150,0.0,4174,6,4,14,25,16,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2110,780,1.0,6883,21,3,8,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2111,720,1.0,6883,21,3,9,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2112,435,1.0,8355,21,5,10,20,17,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2113,170,0.0,5469,24,3,20,30,23,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2114,165,0.0,6478,27,6,6,0,8,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2115,160,0.0,11913,3,3,19,40,22,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2116,415,1.0,7006,21,5,18,35,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2117,365,1.0,12681,1,4,16,30,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2118,1195,2.0,15129,21,5,23,5,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2119,420,1.0,13587,15,6,14,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2120,1425,1.0,14714,1,6,19,15,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2121,290,1.0,6220,3,3,7,30,12,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2122,330,1.0,10262,6,6,7,5,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2123,545,1.0,8576,12,5,9,25,18,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2124,1495,1.0,10031,24,3,19,45,20,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2125,1430,2.0,12819,24,6,19,10,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2126,370,1.0,5052,15,4,7,25,13,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2127,1455,1.0,22270,1,3,8,0,8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2128,160,0.0,5613,27,4,7,0,9,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2129,145,0.0,3873,1,4,9,0,11,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2130,195,0.0,6015,15,5,5,35,8,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2131,330,1.0,10844,9,6,6,30,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2132,90,0.0,2227,12,5,13,15,14,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2133,180,0.0,7229,1,4,19,50,22,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2134,810,2.0,10368,6,6,5,30,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2135,655,1.0,12898,21,5,17,30,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2136,720,1.0,12192,12,6,7,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2137,840,1.0,12121,9,5,9,35,23,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2138,1490,2.0,16163,27,5,6,50,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2139,760,1.0,12284,18,3,5,45,18,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2140,165,0.0,5780,21,6,19,30,22,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2141,90,0.0,4995,9,5,10,20,11,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2142,295,1.0,6496,9,6,5,10,10,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2143,1855,2.0,12488,12,6,12,20,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2144,175,0.0,4823,15,5,7,10,10,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2145,90,0.0,2647,18,6,5,45,7,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2146,170,0.0,12649,3,3,13,0,15,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2147,455,1.0,8266,12,6,11,40,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2148,190,0.0,6216,15,5,6,0,9,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2149,165,0.0,4423,1,4,1,30,4,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2150,1455,1.0,17996,6,3,8,0,8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2151,270,1.0,5726,15,4,8,45,13,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2152,570,1.0,15147,6,3,6,0,15,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2153,1325,1.0,15554,18,5,20,55,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2154,1760,2.0,12819,24,6,23,5,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2155,450,1.0,7198,27,6,18,0,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2156,300,1.0,5073,3,4,16,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2157,180,0.0,3943,27,6,21,15,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2158,85,0.0,3205,27,3,7,10,8,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2159,160,0.0,3257,12,5,5,55,8,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2160,155,0.0,4804,3,6,22,15,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2161,285,1.0,10231,9,3,16,50,21,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2162,450,1.0,12898,21,5,20,55,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2163,85,0.0,2227,21,3,21,20,22,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2164,1390,2.0,9258,1,4,12,0,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2165,1010,1.0,9663,24,5,16,30,9,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2166,85,0.0,8040,21,5,7,5,8,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2167,165,0.0,3419,6,6,20,55,23,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2168,180,0.0,8016,1,6,7,10,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2169,180,0.0,7229,6,4,17,45,20,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2170,540,1.0,4959,6,6,10,35,19,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2171,1390,2.0,10151,9,6,12,0,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2172,2280,3.0,10703,18,5,5,15,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2173,590,1.0,10844,9,6,8,25,18,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2174,370,1.0,7205,6,3,16,10,22,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2175,570,1.0,12284,18,3,8,55,18,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2176,750,1.0,13994,9,6,9,35,22,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2177,195,0.0,6015,15,4,14,25,17,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2178,255,1.0,4226,3,4,6,15,10,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2179,1420,2.0,9483,21,3,19,10,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2180,180,0.0,5198,15,5,7,10,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2181,810,2.0,10368,27,6,5,30,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2182,140,0.0,11982,3,6,17,45,20,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2183,1510,1.0,8032,15,3,11,50,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2184,150,0.0,5510,15,5,14,15,16,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2185,305,1.0,8177,9,5,23,30,4,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2186,340,1.0,11410,1,6,16,45,22,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2187,350,1.0,9385,21,3,7,0,12,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2188,540,1.0,10262,6,6,10,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2189,145,0.0,3873,18,6,9,0,11,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2190,430,1.0,11999,21,3,11,40,18,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2191,1095,2.0,14300,27,6,18,20,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2192,90,0.0,2175,12,5,13,15,14,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2193,1490,2.0,14431,9,5,6,50,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2194,165,0.0,7229,21,5,6,0,8,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2195,265,1.0,3809,24,5,19,20,23,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2196,705,1.0,7354,24,6,7,30,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2197,450,1.0,12537,27,3,8,0,15,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2198,375,1.0,9719,27,5,13,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2199,90,0.0,8040,24,5,10,20,11,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2200,85,0.0,4995,24,5,7,5,8,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2201,170,0.0,4591,6,4,23,30,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2202,1700,1.0,7662,6,6,16,45,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2203,140,0.0,3850,24,6,7,55,10,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2204,835,1.0,6442,3,6,8,35,22,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2205,305,1.0,11378,3,6,23,30,4,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2206,630,1.0,13377,27,6,15,0,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2207,740,1.0,10844,21,5,8,25,20,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2208,85,0.0,4995,9,5,7,5,8,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2209,970,2.0,6057,27,3,17,15,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2210,165,0.0,5176,6,4,10,0,12,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2211,1125,2.0,13014,9,6,9,40,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2212,260,1.0,7917,1,3,16,15,20,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2213,315,1.0,5583,9,6,6,5,11,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2214,165,0.0,7229,9,4,6,0,8,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2215,570,1.0,7191,18,5,16,0,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2216,90,0.0,3210,12,6,19,35,21,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2217,635,1.0,14871,6,3,15,0,1,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2218,645,1.0,8099,15,5,8,30,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2219,545,1.0,8366,21,5,9,25,18,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2220,140,0.0,6297,9,3,22,5,0,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2221,480,1.0,18286,3,3,13,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2222,1240,1.0,17024,6,3,23,5,19,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2223,180,0.0,6144,24,4,7,10,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2224,825,1.0,13941,9,3,6,0,19,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2225,185,0.0,3702,9,5,18,55,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2226,315,1.0,5583,15,5,6,5,11,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2227,810,1.0,10208,12,3,19,40,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2228,505,1.0,12384,6,5,9,35,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2229,1165,2.0,17049,6,5,10,0,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2230,810,1.0,7006,24,5,7,30,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2231,875,2.0,12723,12,6,5,50,20,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2232,1225,1.0,10577,12,6,8,0,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2233,730,1.0,16736,6,3,7,0,19,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2234,925,1.0,10262,24,6,13,0,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2235,470,1.0,7155,24,6,11,25,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2236,915,1.0,15147,3,3,10,20,1,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2237,175,0.0,4823,12,6,7,10,10,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2238,410,1.0,8714,15,3,9,30,16,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2239,1450,1.0,10953,6,5,9,35,9,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2240,1435,1.0,10203,12,6,20,30,20,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2241,1415,1.0,12373,18,5,13,0,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2242,840,1.0,14151,12,5,9,35,23,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2243,1730,1.0,12121,24,5,9,35,14,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2244,190,0.0,5586,9,4,6,0,9,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2245,1655,1.0,10844,18,5,8,25,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2246,450,1.0,8586,21,5,21,10,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2247,295,1.0,5409,6,6,17,55,22,50,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2248,695,2.0,7178,21,3,9,45,21,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2249,910,1.0,5797,24,6,10,20,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2250,1435,1.0,13759,24,3,19,45,19,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2251,1100,2.0,13873,24,5,7,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2252,1325,1.0,16079,21,5,20,55,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2253,90,0.0,2017,27,6,13,15,14,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2254,1335,1.0,10844,18,5,20,0,18,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2255,175,0.0,3573,24,4,21,10,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2256,1450,1.0,8066,6,5,9,35,9,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2257,1320,1.0,14053,9,3,20,50,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2258,435,1.0,12284,18,3,8,0,15,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2259,315,1.0,5351,9,4,6,5,11,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2260,1430,1.0,7064,1,4,16,30,16,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2261,320,1.0,10394,3,3,2,5,7,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2262,865,1.0,9663,15,5,18,55,9,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2263,480,1.0,13727,18,5,17,30,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2264,1040,1.0,10262,12,6,19,15,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2265,175,0.0,4823,9,4,7,10,10,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2266,170,0.0,7074,3,3,5,50,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2267,835,1.0,17267,6,3,7,5,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2268,630,1.0,14067,21,5,15,0,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2269,170,0.0,4823,1,5,8,30,11,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2270,170,0.0,4823,27,4,20,0,22,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2271,170,0.0,4483,12,5,23,55,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2272,805,2.0,14960,6,6,9,50,23,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2273,165,0.0,7171,1,6,17,0,19,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2274,745,1.0,12173,24,3,20,30,8,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2275,495,1.0,11392,3,3,0,30,8,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2276,1665,2.0,16057,15,5,10,0,13,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2277,1075,1.0,14151,9,6,17,0,10,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2278,175,0.0,4030,21,5,11,10,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2279,220,1.0,4226,6,5,19,35,23,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2280,915,1.0,11050,9,3,4,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2281,165,0.0,6961,21,5,10,0,12,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2282,725,1.0,14231,24,3,21,10,9,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2283,1320,2.0,10919,27,6,14,35,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2284,735,2.0,10913,27,3,7,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
